Id,Prediction
1500,3733228.67607
1501,4305151.92136
1502,4982979.13033
1503,4206210.83992
1504,4771258.39607
1505,4215244.78141
1506,3732677.76708
1507,4758811.38875
1508,3979838.64625
1509,5958687.6805
1510,3697243.72454
1511,4284304.13931
1512,6375048.07858
1513,4254155.13873
1514,4139307.52276
1515,5179606.34844
1516,4990311.9657
1517,5105420.04572
1518,4431226.54501
1519,5832274.82611
1520,5863909.45615
1521,4070012.04395
1522,5195652.41073
1523,4976863.06301
1524,3934756.95521
1525,3363246.26883
1526,3834337.07025
1527,3748786.67977
1528,3487295.32101
1529,4364681.39298
1530,3986519.16456
1531,3446151.56846
1532,4554380.9033
1533,4414146.14457
1534,4776742.60303
1535,5736389.91541
1536,4602343.49561
1537,3802395.55085
1538,4320887.61636
1539,4865607.09583
1540,4024299.63769
1541,4429844.10341
1542,4770718.54908
1543,4473098.14481
1544,5929944.26118
1545,3659048.39916
1546,4093670.36049
1547,3293157.21739
1548,5060609.24064
1549,4404318.487
1550,4256209.47265
1551,5039492.53898
1552,4135321.8897
1553,4295696.95536
1554,3590329.69337
1555,4147360.02298
1556,4050721.7996
1557,4050463.68546
1558,4363648.26158
1559,3891436.34658
1560,4270178.53443
1561,4863284.15239
1562,3031875.09921
1563,3901822.94176
1564,4253461.65067
1565,5113749.07665
1566,4002865.43755
1567,3595938.11818
1568,3095193.97433
1569,3706059.26146
1570,4045349.75208
1571,5430448.08329
1572,5907144.24302
1573,3786953.57334
1574,4098916.80958
1575,4005933.77314
1576,3909562.35665
1577,4198406.83468
1578,4492811.74332
1579,4901028.35171
1580,3663081.11448
1581,3427699.72003
1582,4470498.40906
1583,4487188.27285
1584,4549413.59321
1585,4447864.22344
1586,3769675.29365
1587,5243595.08369
1588,4333018.88772
1589,3992944.31792
1590,4063630.17452
1591,3801775.08501
1592,4655708.55817
1593,4579443.26653
1594,4550943.28598
1595,4916860.99424
1596,3986190.20888
1597,3673521.11013
1598,3740426.62261
1599,3997312.06635
1600,4569158.99971
1601,4570052.02627
1602,4055518.57408
1603,4585787.12252
1604,5216010.82005
1605,3686863.61435
1606,4040997.69302
1607,4025795.63549
1608,3986454.45568
1609,4745970.96698
1610,4213830.73427
1611,4294409.15172
1612,3698344.54131
1613,3989266.4634
1614,3794206.14013
1615,4199236.62864
1616,4313800.67052
1617,4150320.58706
1618,5048548.5527
1619,5063222.89824
1620,4232722.28441
1621,5012507.18589
1622,3576272.29351
1623,4552552.39808
1624,5190739.0553
1625,4800412.14908
1626,5106606.65484
1627,4437338.81439
1628,5382266.36617
1629,4007155.76289
1630,3368639.88611
1631,4205678.30428
1632,5156812.68138
1633,4929905.66824
1634,4851666.22552
1635,4329143.92326
1636,4444593.27444
1637,3931776.97075
1638,3611271.53173
1639,4491994.11335
1640,4102186.44551
1641,3748210.00889
1642,3790089.16396
1643,3773262.10466
1644,4965202.22619
1645,4023239.8107
1646,4077778.30068
1647,4481693.92483
1648,3436759.1645
1649,3592832.19927
1650,4386313.57571
1651,4201343.69402
1652,3137516.76982
1653,4213137.64737
1654,3474411.67872
1655,4233405.39432
1656,3792845.8403
1657,3592041.64333
1658,4475091.03233
1659,4195892.19299
1660,4263263.15782
1661,4474719.39841
1662,4073090.3181
1663,3815972.96648
1664,3536205.13085
1665,4420216.63756
1666,3642140.41389
1667,4602281.04152
1668,3938097.27082
1669,4188219.55916
1670,3353292.37333
1671,3477648.15086
1672,4907716.94593
1673,4523990.58032
1674,4600052.92845
1675,5095780.8674
1676,4306007.23418
1677,4293725.48317
1678,5755806.55212
1679,4096818.76561
1680,4635723.15862
1681,3768075.68756
1682,4138373.57245
1683,4008325.87563
1684,3311745.53435
1685,4617513.14197
1686,3368417.32845
1687,4143208.48804
1688,3868151.43688
1689,3983215.25226
1690,5404062.218
1691,5016886.64372
1692,5158510.10188
1693,3938355.69044
1694,3395931.41578
1695,4422344.04259
1696,4056870.52929
1697,4503811.91707
1698,3522895.03438
1699,4451297.8066
1700,5920510.39758
1701,4478358.64899
1702,4776276.54544
1703,4056259.11377
1704,3840649.42205
1705,4312975.39794
1706,3180085.49691
1707,4045611.40928
1708,4361062.6205
1709,5562122.10129
1710,3750878.56758
1711,5346335.28662
1712,4986464.48472
1713,4009863.21025
1714,4018652.06621
1715,3446388.06568
1716,3957494.85686
1717,4820311.47728
1718,3710162.54616
1719,4409329.82629
1720,5111265.61588
1721,4832335.61339
1722,3844304.7017
1723,4717241.59331
1724,4236153.05504
1725,4787579.97823
1726,4456480.90771
1727,4773560.60446
1728,3978869.77511
1729,4414035.2382
1730,4816009.58514
1731,3379019.2549
1732,3496834.78755
1733,5278966.40063
1734,4706559.97112
1735,4366229.72764
1736,4357117.46634
1737,4680332.30839
1738,4281187.94096
1739,4661481.06465
1740,4166209.41549
1741,4564051.24766
1742,3373908.00708
1743,5521870.41705
1744,3453242.19207
1745,4234005.27714
1746,3372533.66263
1747,5012805.81542
1748,4310468.79041
1749,4908394.11678
1750,4683319.61968
1751,3380538.83478
1752,3856468.32702
1753,4391070.56861
1754,4200029.06255
1755,4233383.61688
1756,3980704.89266
1757,4231927.15605
1758,3902590.64258
1759,4781994.39845
1760,4225132.71158
1761,4178413.23839
1762,4744423.3153
1763,4068832.96333
1764,3569990.63643
1765,4536718.27762
1766,3736821.55175
1767,5292749.41745
1768,4056137.02574
1769,4603454.52687
1770,4270529.98472
1771,3192946.63094
1772,3688572.0532
1773,4474307.94447
1774,3639445.87069
1775,3857559.83312
1776,4539484.66222
1777,4482978.2909
1778,3771616.07423
1779,3911899.15092
1780,4930586.20917
1781,2694481.92391
1782,4970000.37602
1783,4399601.04687
1784,4275980.6583
1785,4720398.83025
1786,4273851.93982
1787,4163213.07482
1788,3748959.42564
1789,4336152.91092
1790,3501098.10045
1791,4523154.27088
1792,3842923.09278
1793,4208040.81143
1794,3642070.35665
1795,3828444.14198
1796,4003990.56689
1797,5460716.72832
1798,3979508.06223
1799,3499075.99578
1800,3143041.45523
1801,3747075.44887
1802,3841771.04309
1803,4321982.93763
1804,4280710.95137
1805,5055712.38632
1806,3371233.29655
1807,4301505.74301
1808,4404666.90042
1809,4128441.70393
1810,3994135.83438
1811,4487748.98637
1812,4452721.8793
1813,3961926.19378
1814,3816083.28361
1815,4254170.91457
1816,4481833.68344
1817,3830094.12728
1818,4067454.60457
1819,4339077.45848
1820,3277389.27934
1821,4328678.42135
1822,4968833.96634
1823,4449357.92439
1824,6044945.98777
1825,3515062.00872
1826,5144082.30906
1827,2937521.22461
1828,3849031.79182
1829,3685915.38389
1830,4239515.37339
1831,4204205.81852
1832,5316673.03644
1833,4959284.23908
1834,3882763.02454
1835,3490540.0765
1836,5393935.97474
1837,4474197.29928
1838,5179876.38086
1839,5158468.41679
1840,3926439.28074
1841,4714286.34576
1842,4873025.69168
1843,4083456.39851
1844,4785164.15661
1845,3620033.53637
1846,4382406.04996
1847,4690767.99184
1848,4183419.9796
1849,4337045.57048
1850,4598437.28134
1851,5656108.69345
1852,4593730.96497
1853,5013206.87202
1854,4431876.57332
1855,4268320.47358
1856,3759216.75397
1857,4760116.06844
1858,3901086.58657
1859,4994465.97453
1860,4027507.45302
1861,4553175.58156
1862,6275907.65237
1863,3762842.9325
1864,3499997.53975
1865,4607261.69016
1866,3987572.35307
1867,3420191.54862
1868,3924342.12027
1869,3976938.68668
1870,4075716.86339
1871,3870976.74975
1872,4173035.88925
1873,4280515.77363
1874,7790729.92097
1875,5422232.20184
1876,4160524.70104
1877,3981913.85613
1878,4106075.39263
1879,4213552.10062
1880,4981053.97227
1881,4136983.68363
1882,3528112.51543
1883,4380914.61998
1884,4366790.65908
1885,3843636.21787
1886,4363197.42179
1887,3951322.5439
1888,4320463.26223
1889,4112869.54871
1890,4695354.25614
1891,4261705.11476
1892,3859952.4552
1893,4462383.56625
1894,4322098.7391
1895,3018532.23735
1896,4695910.03501
1897,4894766.64183
1898,3887011.4048
1899,4036365.20685
1900,3854044.87872
1901,3754461.22492
1902,4673372.84749
1903,6292531.32327
1904,3874551.12964
1905,3698422.02412
1906,4584379.96388
1907,3296073.94309
1908,4099126.31404
1909,3924779.864
1910,4659791.78404
1911,3890238.54145
1912,4756326.30908
1913,4245399.27484
1914,4710161.41169
1915,5338617.84043
1916,4067901.65442
1917,4730321.47945
1918,4411538.48386
1919,4296084.77213
1920,4917332.87235
1921,4325150.55989
1922,4846881.44391
1923,3751791.89012
1924,4724454.97364
1925,5512307.43026
1926,4851883.81018
1927,4113982.31924
1928,4945045.26753
1929,3619823.19723
1930,4562588.71354
1931,5275309.48384
1932,4331210.96915
1933,5473394.33176
1934,4165577.32212
1935,3612349.13117
1936,5089406.92155
1937,4710476.71724
1938,3799458.31615
1939,4258515.00352
1940,6677216.78885
1941,4481300.25675
1942,4592623.62192
1943,5419472.43968
1944,4062428.00891
1945,3397633.82362
1946,3656038.46918
1947,3886251.28988
1948,3879159.38989
1949,4473068.17561
1950,3974063.87908
1951,3845503.87156
1952,3404435.98516
1953,4801399.58483
1954,4439617.39924
1955,4111453.52674
1956,4361621.31271
1957,4561125.57688
1958,5128569.38655
1959,3551512.47379
1960,4947209.5578
1961,4370049.57801
1962,3524158.12134
1963,4742667.48112
1964,6404179.19715
1965,4165268.11756
1966,4277877.54933
1967,3878591.35543
1968,4132478.03292
1969,4700420.94496
1970,6190214.8953
1971,3814767.2193
1972,4008219.64697
1973,4245314.01529
1974,4330257.09137
1975,3724992.62612
1976,3622392.3866
1977,5081160.19897
1978,6105585.27737
1979,4564129.385
1980,3616769.73351
1981,4557303.64486
1982,4334777.12681
1983,4545269.57201
1984,3813489.8621
1985,4857608.72526
1986,4619257.29705
1987,3886735.85504
1988,4258433.20862
1989,3909501.09002
1990,3984544.85403
1991,4453742.43274
1992,3843271.78643
1993,4320531.49523
1994,4061414.19735
1995,3844317.86386
1996,4459362.39049
1997,3732557.70853
1998,4083594.04877
1999,5083199.65003
2000,5233393.59279
2001,4039720.63086
2002,4725890.48525
2003,3842656.81314
2004,5067560.36537
2005,4069193.7898
2006,4176226.17554
2007,4228288.91039
2008,3637145.14264
2009,3137528.50216
2010,4333694.64699
2011,3985665.43474
2012,3864852.80553
2013,4027379.35422
2014,4267738.8745
2015,4640840.94118
2016,4129593.33862
2017,6043405.97059
2018,4421514.26037
2019,5435623.95817
2020,5746700.03269
2021,4034165.09656
2022,4868630.41209
2023,3481796.607
2024,3569667.35754
2025,4533085.82039
2026,6249096.82629
2027,6547683.66178
2028,3926501.72252
2029,5193777.68371
2030,3984690.243
2031,3558909.35336
2032,3349183.95734
2033,3335352.93615
2034,5979034.76808
2035,5363567.34273
2036,4334369.04822
2037,4123650.02118
2038,3553986.24999
2039,4316955.72003
2040,3820345.57131
2041,4648473.32174
2042,4782000.65008
2043,4342748.47436
2044,4882685.18287
2045,3847538.76778
2046,4769695.93917
2047,4467685.41948
2048,5337105.10349
2049,3960659.70482
2050,4171361.88714
2051,3748914.28743
2052,3619640.5466
2053,4385955.8229
2054,5244272.92389
2055,4394626.03765
2056,3919593.42969
2057,3609093.72955
2058,4262225.5866
2059,4428586.68831
2060,4120896.60809
2061,3713602.60842
2062,4331111.26439
2063,4274651.01969
2064,4358683.76239
2065,4146564.94581
2066,4143261.3321
2067,4302748.8479
2068,6997287.59653
2069,3296364.28448
2070,4748128.53434
2071,4314988.75256
2072,3923180.33639
2073,3707403.84762
2074,3807864.02093
2075,4241411.15105
2076,4459326.90593
2077,4670532.06555
2078,3964084.36616
2079,4180686.42287
2080,4946211.07284
2081,3978394.70565
2082,4161061.40695
2083,3400078.15091
2084,4466341.7276
2085,5019821.92261
2086,7402977.96687
2087,3847426.65733
2088,3602552.18218
2089,4274844.83009
2090,4661185.62318
2091,4052375.41265
2092,3878603.98736
2093,4699659.45558
2094,3896473.27261
2095,3983057.62188
2096,3855438.68473
2097,4253070.92172
2098,4561120.09957
2099,4048966.18339
2100,4193998.14093
2101,4395989.30942
2102,3994077.33241
2103,4803851.55783
2104,4167807.47464
2105,3969912.24876
2106,3753246.23745
2107,4077250.47057
2108,4418991.56629
2109,4026818.93597
2110,4841959.06387
2111,4338178.59844
2112,4477550.50402
2113,4236124.31404
2114,3136346.33405
2115,4296164.53119
2116,4698975.01005
2117,4476285.92234
2118,5564436.52305
2119,3928766.99864
2120,3830631.93579
2121,4008473.51044
2122,4525813.658
2123,4457373.43081
2124,3881573.50526
2125,3731139.99428
2126,3599036.69475
2127,4689067.46741
2128,3543503.67805
2129,3640577.3054
2130,4341577.14968
2131,6763663.96146
2132,4140638.30767
2133,5001673.80891
2134,4394464.36619
2135,3967407.6658
2136,3474815.285
2137,6237869.56289
2138,4812507.07903
2139,3985271.93497
2140,3922991.88594
2141,5514414.94033
2142,5369027.83783
2143,4613269.10899
2144,4273526.4036
2145,5167424.68519
2146,3695293.90905
2147,3842243.93544
2148,4296994.51599
2149,4672419.77311
2150,4840196.63675
2151,3653538.90211
2152,4646403.11318
2153,3967599.97846
2154,4461296.79653
2155,4697141.22923
2156,4013939.6474
2157,4630891.04713
2158,4571607.22019
2159,4945928.72399
2160,4041128.26365
2161,4479971.47262
2162,4085487.57134
2163,3722307.53812
2164,3443729.70651
2165,3675920.99483
2166,4539090.63966
2167,3791058.79711
2168,4168511.25081
2169,5727468.90838
2170,4924059.94716
2171,4224787.90641
2172,4673154.89014
2173,4099076.6462
2174,5444243.20723
2175,3675133.29423
2176,3978053.36771
2177,3877622.33784
2178,3256909.41991
2179,4388016.08288
2180,3978459.96481
2181,4438521.53701
2182,4825943.07698
2183,4551332.88432
2184,6320187.23113
2185,4429754.95491
2186,4714263.91921
2187,3763624.8088
2188,3235914.71665
2189,3967039.50243
2190,5019040.60241
2191,4183461.65491
2192,4564553.40728
2193,3596050.01372
2194,3928317.39778
2195,5152484.4735
2196,3871691.91913
2197,4078394.55427
2198,4496284.06927
2199,4781082.99768
2200,3952001.91671
2201,3358141.10308
2202,3711661.5365
2203,4038223.80776
2204,4983767.66048
2205,2985832.57105
2206,4378232.20842
2207,4090158.77978
2208,4328847.62702
2209,3633290.75768
2210,4248829.71177
2211,3840009.28716
2212,4306344.58338
2213,4570652.69876
2214,4441968.3539
2215,4530303.72543
2216,4476116.25611
2217,3892310.57472
2218,4693475.9549
2219,5019400.21522
2220,4680835.03906
2221,4060036.2866
2222,4686241.9602
2223,3997838.20029
2224,4546063.32569
2225,3950023.13941
2226,3661233.50509
2227,3666376.42787
2228,3503096.0958
2229,4684386.40053
2230,5682531.14115
2231,3696157.04998
2232,4136723.32858
2233,4512721.83341
2234,3548170.80127
2235,4607262.08027
2236,3162548.54264
2237,4764137.51378
2238,2956782.52397
2239,3701594.90543
2240,4334929.4855
2241,4156110.48018
2242,3327036.79641
2243,3943260.34534
2244,3606720.55459
2245,3651591.42804
2246,3182803.95942
2247,4005757.67423
2248,3789133.93332
2249,3967195.96709
2250,5095702.33898
2251,4033657.64961
2252,4092941.82321
2253,4408481.54511
2254,3706874.69793
2255,4979670.26984
2256,4553172.00242
2257,3015983.10356
2258,3227522.01482
2259,3054963.06924
2260,4281539.9374
2261,4395918.09099
2262,6262229.27434
2263,3557018.50338
2264,3388772.91024
2265,3748897.33689
2266,4010196.76169
2267,4713587.0798
2268,3932156.84063
2269,4234917.37911
2270,4224244.61177
2271,4308927.99672
2272,4308803.10313
2273,3890932.78024
2274,4962577.47056
2275,3875421.17658
2276,4105980.13215
2277,3700642.97741
2278,4191183.61439
2279,4293893.22737
2280,3326201.27161
2281,4400012.93782
2282,4702785.59037
2283,6056116.39112
2284,4018083.82834
2285,4286818.53799
2286,3689584.54544
2287,3600905.32862
2288,4140560.79005
2289,3267031.72077
2290,4734790.17602
2291,4147831.04348
2292,4179711.19064
2293,4440769.11718
2294,4286706.46945
2295,4648447.49304
2296,4614332.12796
2297,4574672.79558
2298,6045170.85107
2299,4577641.63882
2300,3813745.85165
2301,4244717.09879
2302,4150965.98874
2303,4006592.29294
2304,3816834.46142
2305,4037156.32132
2306,4784554.44819
2307,4095460.19404
2308,4158892.62858
2309,3456158.16564
2310,3972099.87405
2311,3364022.58694
2312,4894199.69467
2313,4775057.65798
2314,3747295.20914
2315,3455452.31511
2316,4263853.62273
2317,3990000.21209
2318,4472064.11098
2319,4907159.51823
2320,3868751.9514
2321,4517436.93118
2322,3604413.80919
2323,4277374.25929
2324,4670083.64101
2325,3593283.48653
2326,3220807.66991
2327,4131917.68498
2328,3746037.59331
2329,4220342.15079
2330,4547669.81279
2331,4973244.38103
2332,6587832.64882
2333,4878551.74666
2334,5170911.97873
2335,3666678.96572
2336,4138709.21758
2337,4004702.70659
2338,5247480.07803
2339,5018503.55682
2340,4674997.49595
2341,3978850.2528
2342,4293163.41967
2343,4178855.47492
2344,3894861.86033
2345,4038525.29209
2346,3560358.33349
2347,3777592.89207
2348,3890598.2605
2349,4182777.19173
2350,5278613.11753
2351,4702659.45544
2352,4276270.95408
2353,4186606.02303
2354,5277539.82739
2355,3883216.00308
2356,7294204.63077
2357,3816503.51125
2358,4029961.40256
2359,4708443.38898
2360,4023187.89471
2361,5070670.8333
2362,5745784.12021
2363,4419375.21364
2364,3998557.29718
2365,3048262.66684
2366,3599999.1386
2367,3939060.34336
2368,3644761.59031
2369,5219209.23038
2370,4002908.96673
2371,4745253.86078
2372,4230197.11471
2373,3379069.96968
2374,4808880.93451
2375,4421345.40317
2376,4900543.17643
2377,4232571.77523
2378,5226676.33533
2379,4436755.61496
2380,4255131.70217
2381,3782486.17279
2382,5492882.41564
2383,3119747.71675
2384,4335752.14003
2385,4250372.90787
2386,4261243.42619
2387,4117837.83561
2388,3580162.71385
2389,3481669.69393
2390,3616524.6759
2391,3741650.03376
2392,3583232.78665
2393,4389217.42223
2394,4379268.07119
2395,4470304.08917
2396,4326261.37178
2397,5175004.41646
2398,4401219.43548
2399,3474183.54501
2400,4632861.29085
2401,4519303.53773
2402,3757851.33192
2403,3814088.92472
2404,4099361.2295
2405,4534979.75587
2406,4288635.98217
2407,3638450.28228
2408,4628680.20453
2409,4186040.39354
2410,4978823.66979
2411,3690801.80708
2412,4254753.70951
2413,3070922.82231
2414,3960789.57957
2415,4310369.07243
2416,3690817.14504
2417,3851547.51401
2418,4739708.28811
2419,3967303.29516
2420,4026239.19095
2421,6752842.7441
2422,4551515.88984
2423,4060270.16006
2424,3395342.89459
2425,3995039.49081
2426,5791921.93965
2427,4198062.62651
2428,4601623.24258
2429,4369897.7429
2430,3620105.54895
2431,4533496.90738
2432,4534144.43515
2433,3585506.79083
2434,3747325.03428
2435,5878539.90102
2436,3802306.25506
2437,5405455.39168
2438,4965334.12752
2439,3724861.34594
